LFQ	147	268	146	8	24613	164150	100765	137911	128491	136079	128607	138544	146015	157611	164264	188200	194285	212293	244359	262799	269782	304296	345822	379200	457695	477724	515613	632192	745408	795301	971651	1170700	1431375	1741959	2377175	3704289	5873011	14310835	78379025	2697190	0	0	0
LFQ	148	159115	211	3	25106	166318	102399	139869	130281	137702	129972	139325	146179	158746	165428	189796	196321	213720	245665	264433	270456	306096	349804	380771	459670	478895	517657	632892	747688	797625	974104	1173587	1436104	1746111	2380816	3707904	5874730	14295226	78186320	2682606	0	0	0
LFQ	149	747	232	6	26275	174036	106308	145993	135004	142696	134307	145124	151304	164490	171334	195586	201457	218275	251262	271255	276738	313303	356749	389534	469108	488335	527505	643184	759509	809229	987059	1188964	1449897	1762839	2400690	3733985	5908327	14350574	78002141	2656290	0	0	0
LFQ	150	266	174	6	26157	174920	108183	147490	136760	142443	135545	145795	152572	164886	172232	197000	202589	221098	253344	272270	278522	314736	359070	391619	469331	490794	526519	644832	761427	811378	988475	1190798	1454160	1770265	2407860	3744227	5918342	14354974	77931183	2647409	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	16
GCF	1.01	9
GCF	2.26	10
GCF	3.27	12
GCF	4.02	6
GCF	5.03	17
GCF	6.03	23
GCF	6.78	21
GCF	7.29	36
GCF	8.04	34
GCF	8.79	35
GCF	9.30	40
GCF	10.05	45
GCF	10.80	55
GCF	11.31	80
GCF	12.06	96
GCF	12.81	119
GCF	13.32	150
GCF	14.07	166
GCF	14.82	262
GCF	15.33	319
GCF	16.08	473
GCF	16.83	571
GCF	17.34	935
GCF	18.09	1402
GCF	18.84	2261
GCF	19.35	3550
GCF	20.10	5809
GCF	20.85	9121
GCF	21.36	14403
GCF	22.11	22018
GCF	22.86	32573
GCF	23.37	46831
GCF	24.12	67054
GCF	24.87	93774
GCF	25.38	129264
GCF	26.13	175474
GCF	26.88	235473
GCF	27.39	312228
GCF	28.14	407787
GCF	28.89	525615
GCF	29.40	669876
GCF	30.15	832891
GCF	30.90	1017425
GCF	31.41	1224590
GCF	32.16	1459275
GCF	32.91	1715351
GCF	33.42	2004042
GCF	33.92	2299376
GCF	34.67	2583222
GCF	35.43	2841017
GCF	35.93	3068586
GCF	36.68	3260445
GCF	37.44	3429424
GCF	37.94	3588126
GCF	38.69	3715584
GCF	39.45	3825226
GCF	39.95	3931159
GCF	40.70	4002863
GCF	41.46	4060517
GCF	41.96	4082757
GCF	42.71	4066853
GCF	43.47	4028591
GCF	43.97	3967306
GCF	44.72	3885513
GCF	45.48	3790150
GCF	45.98	3684467
GCF	46.73	3591822
GCF	47.49	3465330
GCF	47.99	3336830
GCF	48.74	3177038
GCF	49.50	2998202
GCF	50.00	2814849
GCF	50.75	2559452
GCF	51.51	2327806
GCF	52.01	2101274
GCF	52.76	1894778
GCF	53.52	1707871
GCF	54.02	1548977
GCF	54.77	1386211
GCF	55.53	1234268
GCF	56.03	1085889
GCF	56.78	929647
GCF	57.54	802283
GCF	58.04	696030
GCF	58.79	602899
GCF	59.55	525192
GCF	60.05	435866
GCF	60.80	337812
GCF	61.56	277138
GCF	62.06	219341
GCF	62.81	178165
GCF	63.57	148978
GCF	64.07	126545
GCF	64.82	104575
GCF	65.58	80207
GCF	66.08	62384
GCF	66.58	50581
GCF	67.34	39560
GCF	68.09	31157
GCF	68.59	24577
GCF	69.35	19158
GCF	70.10	14627
GCF	70.60	11612
GCF	71.36	8788
GCF	72.11	7586
GCF	72.61	5647
GCF	73.37	4022
GCF	74.12	3289
GCF	74.62	2555
GCF	75.38	1861
GCF	76.13	1101
GCF	76.63	873
GCF	77.39	540
GCF	78.14	425
GCF	78.64	307
GCF	79.40	245
GCF	80.15	190
GCF	80.65	123
GCF	81.41	103
GCF	82.16	87
GCF	82.66	51
GCF	83.42	38
GCF	84.17	27
GCF	84.67	7
GCF	85.43	4
GCF	86.18	3
GCF	86.68	8
GCF	87.44	3
GCF	88.19	1
GCF	88.69	0
GCF	89.45	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	15
GCL	0.75	5
GCL	1.26	8
GCL	2.26	10
GCL	3.27	6
GCL	4.02	5
GCL	5.03	18
GCL	6.03	25
GCL	6.78	17
GCL	7.29	21
GCL	8.04	27
GCL	8.79	28
GCL	9.30	32
GCL	10.05	49
GCL	10.80	63
GCL	11.31	47
GCL	12.06	68
GCL	12.81	94
GCL	13.32	118
GCL	14.07	141
GCL	14.82	202
GCL	15.33	281
GCL	16.08	352
GCL	16.83	467
GCL	17.34	747
GCL	18.09	1203
GCL	18.84	1989
GCL	19.35	3181
GCL	20.10	5154
GCL	20.85	8351
GCL	21.36	13166
GCL	22.11	20115
GCL	22.86	30435
GCL	23.37	44433
GCL	24.12	62690
GCL	24.87	89188
GCL	25.38	123180
GCL	26.13	168400
GCL	26.88	227277
GCL	27.39	300397
GCL	28.14	393849
GCL	28.89	511834
GCL	29.40	650882
GCL	30.15	814146
GCL	30.90	996901
GCL	31.41	1203264
GCL	32.16	1434779
GCL	32.91	1692205
GCL	33.42	1977361
GCL	33.92	2273779
GCL	34.67	2563022
GCL	35.43	2823050
GCL	35.93	3053180
GCL	36.68	3250295
GCL	37.44	3419142
GCL	37.94	3580591
GCL	38.69	3709581
GCL	39.45	3826040
GCL	39.95	3932646
GCL	40.70	4004618
GCL	41.46	4058323
GCL	41.96	4086219
GCL	42.71	4071091
GCL	43.47	4025494
GCL	43.97	3972001
GCL	44.72	3890645
GCL	45.48	3793278
GCL	45.98	3689981
GCL	46.73	3600574
GCL	47.49	3475658
GCL	47.99	3341715
GCL	48.74	3180763
GCL	49.50	3006445
GCL	50.00	2822060
GCL	50.75	2571538
GCL	51.51	2343136
GCL	52.01	2117395
GCL	52.76	1913382
GCL	53.52	1726369
GCL	54.02	1562132
GCL	54.77	1397110
GCL	55.53	1240268
GCL	56.03	1094617
GCL	56.78	943468
GCL	57.54	814147
GCL	58.04	707355
GCL	58.79	614452
GCL	59.55	535223
GCL	60.05	445725
GCL	60.80	347556
GCL	61.56	287240
GCL	62.06	228148
GCL	62.81	185654
GCL	63.57	155212
GCL	64.07	132613
GCL	64.82	110074
GCL	65.58	85104
GCL	66.08	66551
GCL	66.58	54280
GCL	67.34	43333
GCL	68.09	34694
GCL	68.59	27318
GCL	69.35	20918
GCL	70.10	16893
GCL	70.60	13429
GCL	71.36	10295
GCL	72.11	8671
GCL	72.61	6888
GCL	73.37	5284
GCL	74.12	3996
GCL	74.62	3320
GCL	75.38	2403
GCL	76.13	1551
GCL	76.63	1174
GCL	77.39	885
GCL	78.14	613
GCL	78.64	439
GCL	79.40	341
GCL	80.15	249
GCL	80.65	227
GCL	81.41	144
GCL	82.16	108
GCL	82.66	98
GCL	83.42	69
GCL	84.17	44
GCL	84.67	28
GCL	85.43	15
GCL	86.18	10
GCL	87.19	4
GCL	88.19	3
GCL	88.69	4
GCL	89.45	1
GCL	90.20	4
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	24.34	25.68	25.66	24.33	0.15	0.00
GCC	2	30.05	19.96	19.94	30.05	0.00	0.00
GCC	3	28.96	21.05	21.04	28.95	0.00	0.00
GCC	4	29.01	21.00	20.99	29.00	0.00	0.00
GCC	5	29.18	20.83	20.82	29.17	0.00	0.00
GCC	6	29.08	20.92	20.93	29.07	0.14	0.00
GCC	7	29.29	20.72	20.71	29.27	0.00	0.00
GCC	8	28.98	21.02	21.03	28.97	0.00	0.00
GCC	9	28.92	21.08	21.08	28.91	0.00	0.00
GCC	10	28.23	21.78	21.77	28.22	0.00	0.00
GCC	11	28.23	21.78	21.78	28.22	0.00	0.00
GCC	12	28.31	21.70	21.69	28.30	0.00	0.00
GCC	13	28.26	21.75	21.75	28.25	0.00	0.00
GCC	14	28.30	21.71	21.71	28.28	0.00	0.00
GCC	15	28.27	21.74	21.73	28.26	0.00	0.00
GCC	16	28.23	21.78	21.78	28.21	0.00	0.00
GCC	17	28.16	21.84	21.85	28.15	0.00	0.00
GCC	18	28.16	21.85	21.84	28.15	0.00	0.00
GCC	19	28.08	21.93	21.93	28.07	0.00	0.00
GCC	20	28.08	21.93	21.92	28.06	0.00	0.00
GCC	21	28.07	21.94	21.93	28.06	0.00	0.00
GCC	22	28.16	21.84	21.85	28.15	0.00	0.00
GCC	23	28.22	21.79	21.79	28.20	0.00	0.00
GCC	24	28.29	21.73	21.72	28.27	0.00	0.00
GCC	25	28.29	21.72	21.72	28.27	0.00	0.00
GCC	26	28.30	21.71	21.70	28.29	0.00	0.00
GCC	27	28.30	21.71	21.71	28.28	0.00	0.00
GCC	28	28.23	21.77	21.77	28.23	0.00	0.00
GCC	29	28.23	21.78	21.78	28.21	0.00	0.00
GCC	30	28.22	21.79	21.77	28.22	0.00	0.00
GCC	31	28.15	21.86	21.85	28.14	0.00	0.00
GCC	32	28.22	21.78	21.78	28.22	0.00	0.00
GCC	33	28.26	21.75	21.75	28.25	0.07	0.00
GCC	34	28.23	21.78	21.77	28.22	0.00	0.00
GCC	35	28.28	21.72	21.73	28.27	0.00	0.00
GCC	36	28.30	21.71	21.71	28.28	0.00	0.00
GCC	37	28.27	21.74	21.73	28.25	0.00	0.00
GCC	38	28.30	21.70	21.71	28.29	0.00	0.00
GCC	39	28.26	21.75	21.74	28.25	0.00	0.00
GCC	40	28.23	21.78	21.77	28.21	0.00	0.00
GCC	41	28.20	21.80	21.80	28.20	0.00	0.00
GCC	42	28.28	21.72	21.73	28.27	0.00	0.00
GCC	43	28.22	21.79	21.78	28.21	0.00	0.00
GCC	44	28.30	21.70	21.70	28.30	0.00	0.00
GCC	45	28.31	21.71	21.70	28.28	0.00	0.00
GCC	46	28.30	21.70	21.71	28.29	0.00	0.00
GCC	47	28.33	21.67	21.69	28.31	0.00	0.00
GCC	48	28.33	21.67	21.67	28.33	0.00	0.00
GCC	49	28.24	21.77	21.77	28.22	0.00	0.00
GCC	50	28.31	21.70	21.70	28.29	0.00	0.00
GCC	51	28.25	21.77	21.76	28.23	0.00	0.00
GCC	52	28.26	21.74	21.74	28.25	0.00	0.00
GCC	53	28.27	21.74	21.75	28.24	0.00	0.00
GCC	54	28.31	21.70	21.69	28.30	0.00	0.00
GCC	55	28.23	21.78	21.78	28.21	0.00	0.00
GCC	56	28.32	21.69	21.69	28.31	0.00	0.00
GCC	57	28.31	21.69	21.69	28.31	0.00	0.00
GCC	58	28.30	21.71	21.70	28.30	0.00	0.00
GCC	59	28.30	21.70	21.72	28.28	0.00	0.00
GCC	60	28.31	21.70	21.70	28.30	0.00	0.00
GCC	61	28.22	21.79	21.78	28.21	0.00	0.00
GCC	62	28.31	21.70	21.70	28.30	0.00	0.00
GCC	63	28.27	21.73	21.73	28.27	0.00	0.00
GCC	64	28.30	21.71	21.70	28.29	0.00	0.00
GCC	65	28.30	21.71	21.70	28.29	0.00	0.00
GCC	66	28.37	21.63	21.63	28.36	0.07	0.00
GCC	67	28.26	21.75	21.74	28.25	0.00	0.00
GCC	68	28.35	21.65	21.65	28.35	0.00	0.00
GCC	69	28.30	21.70	21.70	28.30	0.00	0.00
GCC	70	28.33	21.68	21.68	28.31	0.00	0.00
GCC	71	28.29	21.72	21.72	28.27	0.00	0.00
GCC	72	28.36	21.65	21.65	28.34	0.00	0.00
GCC	73	28.24	21.77	21.77	28.21	0.00	0.00
GCC	74	28.35	21.66	21.65	28.33	0.00	0.00
GCC	75	28.30	21.71	21.70	28.28	0.00	0.00
GCC	76	28.34	21.66	21.67	28.33	0.00	0.00
GCC	77	28.29	21.72	21.72	28.28	0.00	0.00
GCC	78	28.34	21.66	21.68	28.32	0.00	0.00
GCC	79	28.22	21.77	21.78	28.22	0.00	0.00
GCC	80	28.30	21.70	21.71	28.30	0.00	0.00
GCC	81	28.27	21.73	21.73	28.27	0.08	0.00
GCC	82	28.30	21.71	21.71	28.28	0.00	0.00
GCC	83	28.30	21.71	21.70	28.28	0.00	0.00
GCC	84	28.34	21.67	21.67	28.32	0.00	0.00
GCC	85	28.26	21.75	21.75	28.25	0.00	0.00
GCC	86	28.37	21.64	21.64	28.35	0.00	0.00
GCC	87	28.32	21.69	21.68	28.31	0.00	0.00
GCC	88	28.30	21.70	21.70	28.29	0.00	0.00
GCC	89	28.27	21.74	21.73	28.26	0.00	0.00
GCC	90	28.31	21.69	21.69	28.30	0.00	0.00
GCC	91	28.21	21.80	21.79	28.21	0.00	0.00
GCC	92	28.29	21.71	21.71	28.28	0.00	0.00
GCC	93	28.25	21.75	21.75	28.24	0.00	0.00
GCC	94	28.30	21.70	21.71	28.29	0.00	0.00
GCC	95	28.29	21.71	21.71	28.28	0.00	0.00
GCC	96	28.37	21.64	21.63	28.37	0.00	0.00
GCC	97	28.29	21.71	21.72	28.28	0.00	0.00
GCC	98	28.34	21.66	21.66	28.33	0.00	0.00
GCC	99	28.32	21.69	21.68	28.31	0.00	0.00
GCC	100	28.28	21.72	21.73	28.28	0.00	0.00
GCC	101	28.25	21.75	21.76	28.24	0.00	0.00
GCC	102	28.29	21.71	21.72	28.28	0.00	0.00
GCC	103	28.22	21.78	21.78	28.22	0.00	0.00
GCC	104	28.28	21.72	21.71	28.28	0.00	0.00
GCC	105	28.29	21.72	21.72	28.28	0.00	0.00
GCC	106	28.28	21.73	21.73	28.27	0.00	0.00
GCC	107	28.30	21.70	21.70	28.29	0.00	0.00
GCC	108	28.36	21.65	21.64	28.35	0.00	0.00
GCC	109	28.26	21.74	21.75	28.25	0.00	0.00
GCC	110	28.32	21.68	21.69	28.31	0.00	0.00
GCC	111	28.25	21.76	21.76	28.23	0.00	0.00
GCC	112	28.23	21.79	21.78	28.21	0.00	0.00
GCC	113	28.25	21.76	21.75	28.24	0.00	0.00
GCC	114	28.28	21.72	21.73	28.27	0.00	0.00
GCC	115	28.25	21.75	21.75	28.25	0.00	0.00
GCC	116	28.30	21.71	21.70	28.29	0.00	0.00
GCC	117	28.32	21.69	21.69	28.30	0.00	0.00
GCC	118	28.30	21.71	21.71	28.28	0.00	0.00
GCC	119	28.28	21.72	21.72	28.27	0.00	0.00
GCC	120	28.33	21.68	21.67	28.32	0.00	0.00
GCC	121	28.21	21.79	21.80	28.20	0.00	0.00
GCC	122	28.27	21.74	21.74	28.26	0.00	0.00
GCC	123	28.24	21.77	21.77	28.23	0.00	0.00
GCC	124	28.23	21.77	21.77	28.22	0.00	0.00
GCC	125	28.25	21.76	21.76	28.23	0.00	0.00
GCC	126	28.28	21.72	21.73	28.27	0.00	0.00
GCC	127	28.25	21.76	21.77	28.22	0.00	0.00
GCC	128	28.32	21.68	21.68	28.31	0.00	0.00
GCC	129	28.27	21.74	21.73	28.26	0.00	0.00
GCC	130	28.27	21.73	21.73	28.27	0.00	0.00
GCC	131	28.21	21.79	21.79	28.20	0.00	0.00
GCC	132	28.26	21.74	21.75	28.25	0.00	0.00
GCC	133	28.18	21.82	21.82	28.18	0.00	0.00
GCC	134	28.21	21.79	21.79	28.20	0.00	0.00
GCC	135	28.22	21.79	21.79	28.20	0.00	0.00
GCC	136	28.22	21.78	21.79	28.21	0.00	0.00
GCC	137	28.24	21.76	21.77	28.23	0.00	0.00
GCC	138	28.32	21.69	21.69	28.30	0.00	0.00
GCC	139	28.23	21.78	21.78	28.21	0.00	0.00
GCC	140	28.32	21.69	21.68	28.31	0.00	0.00
GCC	141	28.25	21.77	21.76	28.22	0.15	0.00
GCC	142	28.26	21.74	21.74	28.26	0.00	0.00
GCC	143	28.24	21.77	21.77	28.22	0.00	0.00
GCC	144	28.29	21.73	21.71	28.27	0.00	0.00
GCC	145	28.19	21.81	21.81	28.18	0.00	0.00
GCC	146	28.44	21.57	21.57	28.43	0.00	0.00
GCC	147	28.65	21.36	21.36	28.64	0.00	0.00
GCC	148	28.41	21.60	21.60	28.39	0.07	0.00
GCC	149	28.58	21.42	21.42	28.57	0.00	0.00
GCC	150	28.39	21.61	21.61	28.38	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	32.10	29.14	22.19	16.57
GCT	2	27.53	17.88	22.02	32.58
GCT	3	26.72	24.41	17.68	31.18
GCT	4	28.07	22.36	19.63	29.94
GCT	5	30.01	20.64	21.02	28.33
GCT	6	28.40	20.87	20.98	29.75
GCT	7	29.80	20.03	21.41	28.76
GCT	8	27.14	22.53	19.52	30.81
GCT	9	27.15	21.84	20.33	30.69
GCT	10	27.75	21.93	21.62	28.70
GCT	11	27.99	22.00	21.56	28.45
GCT	12	28.23	21.88	21.51	28.39
GCT	13	28.15	21.95	21.55	28.35
GCT	14	28.20	21.92	21.50	28.38
GCT	15	28.21	21.97	21.50	28.32
GCT	16	28.22	21.87	21.69	28.22
GCT	17	28.16	21.91	21.78	28.15
GCT	18	28.15	21.95	21.74	28.16
GCT	19	28.05	22.01	21.84	28.10
GCT	20	28.07	22.01	21.84	28.08
GCT	21	28.06	22.11	21.76	28.07
GCT	22	28.09	22.01	21.68	28.22
GCT	23	28.10	22.02	21.56	28.32
GCT	24	28.18	21.88	21.56	28.38
GCT	25	28.24	21.91	21.53	28.32
GCT	26	28.17	21.78	21.64	28.42
GCT	27	28.23	21.87	21.55	28.35
GCT	28	28.23	21.85	21.69	28.24
GCT	29	28.21	21.93	21.64	28.23
GCT	30	28.11	21.89	21.67	28.33
GCT	31	28.10	22.02	21.70	28.18
GCT	32	28.11	21.97	21.59	28.33
GCT	33	28.19	22.00	21.50	28.31
GCT	34	28.14	21.93	21.62	28.31
GCT	35	28.21	21.87	21.58	28.34
GCT	36	28.25	21.83	21.59	28.34
GCT	37	28.33	21.83	21.64	28.20
GCT	38	28.34	21.73	21.68	28.25
GCT	39	28.21	21.81	21.69	28.30
GCT	40	28.24	21.87	21.68	28.21
GCT	41	28.11	21.91	21.69	28.29
GCT	42	28.16	21.89	21.56	28.39
GCT	43	28.14	21.93	21.65	28.29
GCT	44	28.18	21.84	21.56	28.42
GCT	45	28.18	21.86	21.55	28.41
GCT	46	28.23	21.77	21.64	28.35
GCT	47	28.33	21.77	21.59	28.31
GCT	48	28.33	21.71	21.63	28.33
GCT	49	28.31	21.84	21.70	28.15
GCT	50	28.23	21.71	21.70	28.36
GCT	51	28.19	21.89	21.64	28.29
GCT	52	28.21	21.81	21.67	28.30
GCT	53	28.20	21.92	21.57	28.31
GCT	54	28.14	21.79	21.60	28.47
GCT	55	28.22	21.89	21.67	28.22
GCT	56	28.23	21.74	21.63	28.40
GCT	57	28.30	21.81	21.57	28.32
GCT	58	28.32	21.76	21.65	28.28
GCT	59	28.29	21.78	21.64	28.30
GCT	60	28.27	21.74	21.65	28.33
GCT	61	28.21	21.87	21.70	28.22
GCT	62	28.24	21.77	21.62	28.37
GCT	63	28.15	21.89	21.57	28.39
GCT	64	28.24	21.85	21.57	28.34
GCT	65	28.21	21.84	21.57	28.38
GCT	66	28.28	21.68	21.58	28.46
GCT	67	28.24	21.83	21.66	28.27
GCT	68	28.29	21.70	21.60	28.40
GCT	69	28.26	21.76	21.64	28.34
GCT	70	28.36	21.68	21.68	28.28
GCT	71	28.28	21.77	21.67	28.28
GCT	72	28.28	21.72	21.58	28.42
GCT	73	28.25	21.93	21.62	28.20
GCT	74	28.24	21.70	21.61	28.45
GCT	75	28.25	21.85	21.57	28.34
GCT	76	28.28	21.69	21.64	28.40
GCT	77	28.26	21.81	21.63	28.30
GCT	78	28.28	21.68	21.66	28.38
GCT	79	28.30	21.85	21.71	28.15
GCT	80	28.27	21.70	21.70	28.33
GCT	81	28.29	21.83	21.63	28.25
GCT	82	28.27	21.76	21.66	28.30
GCT	83	28.27	21.82	21.60	28.31
GCT	84	28.24	21.74	21.60	28.42
GCT	85	28.27	21.82	21.67	28.23
GCT	86	28.27	21.66	21.62	28.45
GCT	87	28.24	21.75	21.62	28.38
GCT	88	28.34	21.69	21.71	28.26
GCT	89	28.28	21.74	21.73	28.25
GCT	90	28.28	21.67	21.72	28.33
GCT	91	28.26	21.84	21.75	28.15
GCT	92	28.25	21.77	21.66	28.32
GCT	93	28.20	21.85	21.65	28.29
GCT	94	28.27	21.78	21.63	28.32
GCT	95	28.20	21.81	21.62	28.37
GCT	96	28.26	21.70	21.56	28.47
GCT	97	28.33	21.74	21.69	28.24
GCT	98	28.32	21.65	21.68	28.36
GCT	99	28.32	21.73	21.65	28.30
GCT	100	28.34	21.70	21.75	28.22
GCT	101	28.27	21.77	21.74	28.21
GCT	102	28.26	21.73	21.70	28.32
GCT	103	28.29	21.84	21.73	28.15
GCT	104	28.21	21.74	21.69	28.36
GCT	105	28.26	21.79	21.64	28.31
GCT	106	28.24	21.75	21.71	28.30
GCT	107	28.27	21.75	21.66	28.32
GCT	108	28.33	21.63	21.67	28.38
GCT	109	28.36	21.71	21.78	28.15
GCT	110	28.31	21.62	21.75	28.32
GCT	111	28.21	21.79	21.73	28.27
GCT	112	28.23	21.75	21.81	28.21
GCT	113	28.23	21.76	21.74	28.26
GCT	114	28.21	21.73	21.71	28.34
GCT	115	28.27	21.78	21.72	28.22
GCT	116	28.25	21.73	21.68	28.34
GCT	117	28.26	21.67	21.71	28.35
GCT	118	28.31	21.67	21.75	28.26
GCT	119	28.26	21.71	21.74	28.29
GCT	120	28.32	21.64	21.71	28.33
GCT	121	28.28	21.78	21.81	28.12
GCT	122	28.24	21.70	21.77	28.28
GCT	123	28.19	21.83	21.71	28.27
GCT	124	28.23	21.78	21.77	28.22
GCT	125	28.23	21.79	21.73	28.25
GCT	126	28.24	21.68	21.76	28.31
GCT	127	28.26	21.79	21.75	28.21
GCT	128	28.29	21.63	21.74	28.35
GCT	129	28.28	21.73	21.74	28.25
GCT	130	28.31	21.66	21.80	28.23
GCT	131	28.26	21.76	21.82	28.16
GCT	132	28.22	21.71	21.78	28.28
GCT	133	28.25	21.82	21.83	28.11
GCT	134	28.16	21.77	21.81	28.25
GCT	135	28.18	21.80	21.78	28.24
GCT	136	28.27	21.77	21.80	28.16
GCT	137	28.23	21.72	21.82	28.23
GCT	138	28.35	21.62	21.76	28.27
GCT	139	28.29	21.73	21.82	28.15
GCT	140	28.37	21.61	21.76	28.26
GCT	141	28.31	21.72	21.81	28.16
GCT	142	28.33	21.66	21.83	28.18
GCT	143	28.27	21.69	21.85	28.19
GCT	144	28.33	21.67	21.77	28.23
GCT	145	28.24	21.71	21.92	28.13
GCT	146	28.86	21.46	21.68	28.01
GCT	147	29.54	21.29	21.42	27.75
GCT	148	29.31	21.04	22.17	27.48
GCT	149	29.03	20.87	21.98	28.13
GCT	150	28.81	21.50	21.72	27.97
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	24.29	25.72	25.71	24.28	0.00	0.00
FBC	2	30.04	19.96	19.95	30.05	0.00	0.00
FBC	3	28.95	21.07	21.05	28.93	0.00	0.00
FBC	4	29.02	20.98	20.97	29.02	0.00	0.00
FBC	5	29.18	20.83	20.82	29.17	0.00	0.00
FBC	6	29.13	20.87	20.87	29.13	0.29	0.00
FBC	7	29.35	20.66	20.66	29.33	0.00	0.00
FBC	8	29.04	20.96	20.97	29.03	0.00	0.00
FBC	9	28.97	21.03	21.04	28.96	0.00	0.00
FBC	10	28.26	21.74	21.74	28.26	0.00	0.00
FBC	11	28.24	21.76	21.76	28.24	0.00	0.00
FBC	12	28.32	21.69	21.68	28.31	0.00	0.00
FBC	13	28.26	21.75	21.75	28.24	0.00	0.00
FBC	14	28.31	21.70	21.70	28.29	0.00	0.00
FBC	15	28.27	21.74	21.72	28.26	0.00	0.00
FBC	16	28.24	21.77	21.76	28.23	0.00	0.00
FBC	17	28.17	21.83	21.83	28.17	0.00	0.00
FBC	18	28.17	21.83	21.83	28.17	0.00	0.00
FBC	19	28.09	21.92	21.92	28.08	0.00	0.00
FBC	20	28.09	21.93	21.91	28.07	0.00	0.00
FBC	21	28.06	21.95	21.94	28.05	0.00	0.00
FBC	22	28.16	21.85	21.85	28.14	0.00	0.00
FBC	23	28.20	21.81	21.81	28.18	0.00	0.00
FBC	24	28.28	21.73	21.73	28.26	0.00	0.00
FBC	25	28.28	21.74	21.73	28.25	0.00	0.00
FBC	26	28.30	21.71	21.70	28.30	0.00	0.00
FBC	27	28.30	21.71	21.72	28.27	0.00	0.00
FBC	28	28.23	21.77	21.77	28.23	0.00	0.00
FBC	29	28.21	21.80	21.80	28.20	0.00	0.00
FBC	30	28.21	21.80	21.78	28.21	0.00	0.00
FBC	31	28.13	21.88	21.87	28.12	0.00	0.00
FBC	32	28.20	21.80	21.80	28.20	0.00	0.00
FBC	33	28.24	21.77	21.77	28.22	0.00	0.00
FBC	34	28.21	21.79	21.79	28.21	0.00	0.00
FBC	35	28.26	21.75	21.75	28.24	0.00	0.00
FBC	36	28.29	21.73	21.72	28.27	0.00	0.00
FBC	37	28.25	21.76	21.75	28.24	0.00	0.00
FBC	38	28.28	21.71	21.72	28.28	0.00	0.00
FBC	39	28.24	21.77	21.76	28.23	0.00	0.00
FBC	40	28.21	21.79	21.79	28.20	0.00	0.00
FBC	41	28.19	21.82	21.81	28.18	0.00	0.00
FBC	42	28.28	21.73	21.73	28.26	0.00	0.00
FBC	43	28.21	21.80	21.80	28.19	0.00	0.00
FBC	44	28.29	21.71	21.70	28.29	0.00	0.00
FBC	45	28.29	21.72	21.72	28.27	0.00	0.00
FBC	46	28.30	21.70	21.71	28.29	0.00	0.00
FBC	47	28.33	21.67	21.69	28.31	0.00	0.00
FBC	48	28.34	21.67	21.67	28.33	0.00	0.00
FBC	49	28.24	21.77	21.77	28.22	0.00	0.00
FBC	50	28.31	21.70	21.70	28.30	0.00	0.00
FBC	51	28.24	21.77	21.77	28.22	0.00	0.00
FBC	52	28.27	21.74	21.73	28.26	0.00	0.00
FBC	53	28.26	21.75	21.75	28.24	0.00	0.00
FBC	54	28.31	21.70	21.69	28.30	0.00	0.00
FBC	55	28.23	21.78	21.78	28.21	0.00	0.00
FBC	56	28.32	21.68	21.68	28.32	0.00	0.00
FBC	57	28.31	21.70	21.70	28.30	0.00	0.00
FBC	58	28.31	21.70	21.69	28.30	0.00	0.00
FBC	59	28.30	21.70	21.72	28.28	0.00	0.00
FBC	60	28.31	21.70	21.69	28.30	0.00	0.00
FBC	61	28.22	21.79	21.79	28.20	0.00	0.00
FBC	62	28.30	21.70	21.70	28.30	0.00	0.00
FBC	63	28.27	21.73	21.73	28.27	0.00	0.00
FBC	64	28.29	21.71	21.71	28.29	0.00	0.00
FBC	65	28.29	21.72	21.71	28.29	0.00	0.00
FBC	66	28.37	21.63	21.63	28.36	0.15	0.00
FBC	67	28.26	21.76	21.75	28.23	0.00	0.00
FBC	68	28.36	21.65	21.65	28.35	0.00	0.00
FBC	69	28.30	21.70	21.70	28.30	0.00	0.00
FBC	70	28.33	21.68	21.68	28.32	0.00	0.00
FBC	71	28.29	21.72	21.72	28.27	0.00	0.00
FBC	72	28.36	21.65	21.64	28.35	0.00	0.00
FBC	73	28.24	21.78	21.78	28.21	0.00	0.00
FBC	74	28.36	21.65	21.64	28.35	0.00	0.00
FBC	75	28.30	21.71	21.70	28.28	0.00	0.00
FBC	76	28.36	21.65	21.66	28.33	0.00	0.00
FBC	77	28.29	21.72	21.71	28.28	0.00	0.00
FBC	78	28.34	21.65	21.67	28.34	0.00	0.00
FBC	79	28.23	21.77	21.77	28.23	0.00	0.00
