GCF	5.28	44
GCF	6.03	88
GCF	6.78	108
GCF	7.29	94
GCF	8.04	128
GCF	8.79	145
GCF	9.30	181
GCF	10.05	232
GCF	10.80	294
GCF	11.31	346
GCF	12.06	423
GCF	12.81	655
GCF	13.32	862
GCF	14.07	1233
GCF	14.82	1662
GCF	15.33	2166
GCF	16.08	2807
GCF	16.83	3500
GCF	17.34	5069
GCF	18.09	7017
GCF	18.84	10256
GCF	19.35	14986
GCF	20.10	22536
GCF	20.85	32982
GCF	21.36	47710
GCF	22.11	68997
GCF	22.86	96044
GCF	23.37	130073
GCF	24.12	174784
GCF	24.87	226995
GCF	25.38	292027
GCF	26.13	372046
GCF	26.88	469761
GCF	27.39	586835
GCF	28.14	729877
GCF	28.89	895317
GCF	29.40	1084280
GCF	30.15	1293975
GCF	30.90	1521368
GCF	31.41	1766983
GCF	32.16	2033920
GCF	32.91	2315371
GCF	33.42	2619071
GCF	33.92	2915326
GCF	34.67	3190012
GCF	35.43	3420942
GCF	35.93	3610861
GCF	36.68	3763598
GCF	37.44	3882421
GCF	37.94	3981868
GCF	38.69	4067934
GCF	39.45	4113777
GCF	39.95	4150511
GCF	40.70	4157849
GCF	41.46	4140741
GCF	41.96	4085403
GCF	42.71	3996948
GCF	43.47	3884306
GCF	43.97	3765049
GCF	44.72	3613808
GCF	45.48	3459052
GCF	45.98	3303941
GCF	46.73	3164220
GCF	47.49	2990741
GCF	47.99	2824929
GCF	48.74	2638064
GCF	49.50	2443331
GCF	50.00	2248262
GCF	50.75	2008863
GCF	51.51	1798417
GCF	52.01	1589203
GCF	52.76	1411895
GCF	53.52	1243839
GCF	54.02	1108328
GCF	54.77	975980
GCF	55.53	853723
GCF	56.03	743790
GCF	56.78	629130
GCF	57.54	534789
GCF	58.04	455569
GCF	58.79	387171
GCF	59.55	332394
GCF	60.05	269254
GCF	60.80	210178
GCF	61.56	168681
GCF	62.06	133009
GCF	62.81	106602
GCF	63.57	88782
GCF	64.07	74069
GCF	64.82	60310
GCF	65.58	46397
GCF	66.08	35998
GCF	66.58	29040
GCF	67.34	21961
GCF	68.09	17446
GCF	68.59	13553
GCF	69.35	10494
GCF	70.10	7966
GCF	70.60	6490
GCF	71.36	4935
GCF	72.11	4024
GCF	72.61	3079
GCF	73.37	2092
GCF	74.12	1653
GCF	74.62	1444
GCF	75.38	1179
GCF	76.13	568
GCF	76.63	387
GCF	77.39	291
GCF	78.14	188
GCF	78.64	152
GCF	79.40	99
GCF	80.15	87
GCF	80.65	64
GCF	81.41	58
GCF	82.16	38
GCF	82.66	29
GCF	83.42	28
GCF	84.17	9
GCF	84.67	6
GCF	85.43	5
GCF	86.18	1
GCF	87.19	3
GCF	88.19	0
GCF	89.20	1
GCF	90.45	0
GCF	91.46	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	77
GCL	0.75	46
GCL	1.26	29
GCL	2.01	33
GCL	2.76	37
GCL	3.27	45
GCL	4.02	53
GCL	4.77	51
GCL	5.28	72
GCL	6.03	83
GCL	6.78	89
GCL	7.29	94
GCL	8.04	137
GCL	8.79	151
GCL	9.30	179
GCL	10.05	239
GCL	10.80	285
GCL	11.31	343
GCL	12.06	462
GCL	12.81	606
GCL	13.32	796
GCL	14.07	1135
GCL	14.82	1560
GCL	15.33	1991
GCL	16.08	2488
GCL	16.83	3305
GCL	17.34	4586
GCL	18.09	6627
GCL	18.84	9671
GCL	19.35	13940
GCL	20.10	21374
GCL	20.85	31865
GCL	21.36	46101
GCL	22.11	65952
GCL	22.86	93276
GCL	23.37	127167
GCL	24.12	171192
GCL	24.87	222494
GCL	25.38	286135
GCL	26.13	365861
GCL	26.88	463316
GCL	27.39	579168
GCL	28.14	720360
GCL	28.89	883523
GCL	29.40	1072531
GCL	30.15	1283349
GCL	30.90	1506467
GCL	31.41	1753612
GCL	32.16	2018990
GCL	32.91	2301762
GCL	33.42	2605138
GCL	33.92	2904831
GCL	34.67	3180296
GCL	35.43	3419380
GCL	35.93	3605851
GCL	36.68	3763305
GCL	37.44	3882875
GCL	37.94	3992580
GCL	38.69	4070494
GCL	39.45	4119334
GCL	39.95	4157155
GCL	40.70	4160555
GCL	41.46	4141855
GCL	41.96	4083861
GCL	42.71	3991917
GCL	43.47	3880276
GCL	43.97	3756566
GCL	44.72	3609201
GCL	45.48	3455039
GCL	45.98	3299463
GCL	46.73	3157816
GCL	47.49	2987670
GCL	47.99	2818882
GCL	48.74	2638083
GCL	49.50	2442858
GCL	50.00	2252893
GCL	50.75	2025256
GCL	51.51	1808953
GCL	52.01	1598646
GCL	52.76	1422608
GCL	53.52	1255615
GCL	54.02	1117038
GCL	54.77	985176
GCL	55.53	860526
GCL	56.03	751058
GCL	56.78	639355
GCL	57.54	546115
GCL	58.04	466389
GCL	58.79	397810
GCL	59.55	341320
GCL	60.05	276398
GCL	60.80	216064
GCL	61.56	174490
GCL	62.06	138211
GCL	62.81	112338
GCL	63.57	93072
GCL	64.07	77450
GCL	64.82	63672
GCL	65.58	49764
GCL	66.08	38960
GCL	66.58	30869
GCL	67.34	24459
GCL	68.09	19449
GCL	68.59	15320
GCL	69.35	11576
GCL	70.10	8928
GCL	70.60	7319
GCL	71.36	5670
GCL	72.11	4695
GCL	72.61	3702
GCL	73.37	2690
GCL	74.12	2135
GCL	74.62	1719
GCL	75.38	1462
GCL	76.13	841
GCL	76.63	600
GCL	77.39	440
GCL	78.14	303
GCL	78.64	210
GCL	79.40	144
GCL	80.15	137
GCL	80.65	102
GCL	81.41	81
GCL	82.16	58
GCL	82.66	54
GCL	83.42	31
GCL	84.17	22
GCL	84.67	8
GCL	85.43	17
GCL	86.43	9
GCL	87.44	8
GCL	88.94	2
GCL	90.20	1
GCL	90.70	0
GCL	91.46	1
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	25.73	24.28	24.27	25.72	0.06	0.00
GCC	2	29.87	20.14	20.12	29.87	0.00	0.00
GCC	3	30.61	19.40	19.39	30.60	0.00	0.00
GCC	4	30.56	19.45	19.43	30.56	0.00	0.00
GCC	5	30.02	19.99	19.98	30.01	0.00	0.00
GCC	6	30.39	19.61	19.61	30.39	0.06	0.00
GCC	7	30.03	19.96	19.97	30.04	0.00	0.00
GCC	8	30.10	19.90	19.90	30.10	0.00	0.00
GCC	9	29.78	20.22	20.21	29.78	0.00	0.00
GCC	10	29.11	20.89	20.89	29.10	0.00	0.00
GCC	11	29.18	20.82	20.82	29.18	0.00	0.00
GCC	12	29.20	20.80	20.80	29.20	0.00	0.00
GCC	13	29.12	20.88	20.87	29.12	0.00	0.00
GCC	14	29.01	21.00	21.00	28.99	0.00	0.00
GCC	15	28.99	21.01	21.01	28.99	0.00	0.00
GCC	16	28.93	21.07	21.07	28.93	0.00	0.00
GCC	17	28.88	21.12	21.13	28.87	0.00	0.00
GCC	18	28.90	21.12	21.10	28.88	0.00	0.00
GCC	19	28.89	21.12	21.11	28.88	0.00	0.00
GCC	20	28.81	21.21	21.20	28.78	0.00	0.00
GCC	21	28.91	21.08	21.10	28.91	0.00	0.00
GCC	22	28.98	21.01	21.02	28.98	0.00	0.00
GCC	23	29.04	20.97	20.96	29.04	0.00	0.00
GCC	24	29.12	20.89	20.88	29.11	0.00	0.00
GCC	25	29.07	20.94	20.93	29.06	0.00	0.00
GCC	26	29.06	20.94	20.94	29.05	0.00	0.00
GCC	27	29.14	20.87	20.87	29.11	0.00	0.00
GCC	28	29.08	20.90	20.92	29.09	0.00	0.00
GCC	29	29.06	20.94	20.94	29.05	0.00	0.00
GCC	30	29.08	20.92	20.91	29.09	0.00	0.00
GCC	31	29.04	20.97	20.95	29.04	0.00	0.00
GCC	32	29.03	20.96	20.97	29.04	0.00	0.00
GCC	33	29.11	20.87	20.90	29.11	0.03	0.00
GCC	34	29.10	20.90	20.90	29.10	0.00	0.00
GCC	35	29.09	20.93	20.91	29.07	0.00	0.00
GCC	36	29.15	20.87	20.86	29.13	0.00	0.00
GCC	37	29.12	20.88	20.89	29.11	0.00	0.00
GCC	38	29.09	20.91	20.91	29.08	0.00	0.00
GCC	39	29.10	20.91	20.91	29.09	0.00	0.00
GCC	40	29.11	20.89	20.90	29.10	0.00	0.00
GCC	41	29.04	20.95	20.96	29.05	0.00	0.00
GCC	42	29.14	20.87	20.87	29.13	0.00	0.00
GCC	43	29.12	20.89	20.88	29.11	0.00	0.00
GCC	44	29.11	20.90	20.89	29.10	0.00	0.00
GCC	45	29.15	20.87	20.85	29.13	0.00	0.00
GCC	46	29.13	20.87	20.87	29.12	0.00	0.00
GCC	47	29.14	20.87	20.87	29.12	0.00	0.00
GCC	48	29.14	20.86	20.86	29.13	0.00	0.00
GCC	49	29.11	20.89	20.88	29.12	0.00	0.00
GCC	50	29.11	20.90	20.90	29.10	0.00	0.00
GCC	51	29.09	20.91	20.91	29.09	0.00	0.00
GCC	52	29.11	20.89	20.90	29.11	0.00	0.00
GCC	53	29.07	20.93	20.94	29.06	0.00	0.00
GCC	54	29.19	20.81	20.82	29.18	0.00	0.00
GCC	55	29.10	20.90	20.90	29.10	0.00	0.00
GCC	56	29.14	20.87	20.85	29.14	0.00	0.00
GCC	57	29.14	20.87	20.86	29.13	0.00	0.00
GCC	58	29.12	20.88	20.87	29.13	0.00	0.00
GCC	59	29.12	20.87	20.88	29.13	0.00	0.00
GCC	60	29.11	20.90	20.89	29.10	0.00	0.00
GCC	61	29.11	20.91	20.89	29.09	0.00	0.00
GCC	62	29.12	20.88	20.87	29.13	0.00	0.00
GCC	63	29.15	20.86	20.85	29.14	0.00	0.00
GCC	64	29.17	20.83	20.82	29.18	0.00	0.00
GCC	65	29.15	20.84	20.85	29.16	0.00	0.00
GCC	66	29.18	20.83	20.82	29.17	0.03	0.00
GCC	67	29.15	20.87	20.85	29.14	0.00	0.00
GCC	68	29.12	20.88	20.87	29.13	0.00	0.00
GCC	69	29.16	20.84	20.85	29.16	0.00	0.00
GCC	70	29.17	20.83	20.84	29.16	0.00	0.00
GCC	71	29.10	20.90	20.90	29.10	0.00	0.00
GCC	72	29.17	20.84	20.83	29.16	0.00	0.00
GCC	73	29.13	20.87	20.87	29.13	0.00	0.00
GCC	74	29.16	20.84	20.84	29.16	0.00	0.00
GCC	75	29.15	20.85	20.85	29.15	0.00	0.00
GCC	76	29.19	20.82	20.82	29.18	0.00	0.00
GCC	77	29.09	20.91	20.90	29.10	0.00	0.00
GCC	78	29.13	20.87	20.87	29.13	0.00	0.00
GCC	79	29.09	20.92	20.90	29.09	0.00	0.00
GCC	80	29.10	20.90	20.89	29.10	0.00	0.00
GCC	81	29.11	20.89	20.88	29.12	0.03	0.00
GCC	82	29.15	20.86	20.85	29.14	0.00	0.00
GCC	83	29.13	20.88	20.88	29.11	0.00	0.00
GCC	84	29.16	20.84	20.84	29.16	0.00	0.00
GCC	85	29.11	20.89	20.88	29.11	0.00	0.00
GCC	86	29.16	20.84	20.84	29.16	0.00	0.00
GCC	87	29.16	20.84	20.83	29.17	0.00	0.00
GCC	88	29.14	20.87	20.86	29.13	0.00	0.00
GCC	89	29.10	20.91	20.89	29.10	0.00	0.00
GCC	90	29.14	20.87	20.87	29.13	0.00	0.00
GCC	91	29.10	20.90	20.88	29.11	0.03	0.00
GCC	92	29.09	20.92	20.91	29.09	0.00	0.00
GCC	93	29.10	20.91	20.91	29.09	0.00	0.00
GCC	94	29.17	20.83	20.84	29.16	0.00	0.00
GCC	95	29.13	20.88	20.86	29.13	0.00	0.00
GCC	96	29.19	20.82	20.81	29.18	0.00	0.00
GCC	97	29.13	20.87	20.87	29.13	0.00	0.00
GCC	98	29.14	20.86	20.86	29.15	0.00	0.00
GCC	99	29.15	20.85	20.85	29.15	0.00	0.00
GCC	100	29.12	20.88	20.88	29.12	0.00	0.00
GCC	101	29.11	20.90	20.90	29.10	0.00	0.00
GCC	102	29.15	20.84	20.84	29.16	0.00	0.00
GCC	103	29.12	20.88	20.88	29.12	0.00	0.00
GCC	104	29.11	20.88	20.89	29.11	0.00	0.00
GCC	105	29.13	20.88	20.87	29.13	0.00	0.00
GCC	106	29.12	20.89	20.88	29.12	0.00	0.00
GCC	107	29.15	20.87	20.85	29.14	0.00	0.00
GCC	108	29.15	20.86	20.84	29.14	0.00	0.00
GCC	109	29.12	20.88	20.89	29.11	0.00	0.00
GCC	110	29.15	20.85	20.85	29.16	0.00	0.00
GCC	111	29.08	20.93	20.92	29.07	0.00	0.00
GCC	112	29.11	20.90	20.89	29.10	0.00	0.00
GCC	113	29.11	20.90	20.89	29.09	0.00	0.00
GCC	114	29.15	20.84	20.85	29.15	0.00	0.00
GCC	115	29.09	20.91	20.91	29.09	0.00	0.00
GCC	116	29.12	20.89	20.88	29.10	0.00	0.00
GCC	117	29.12	20.89	20.88	29.12	0.00	0.00
GCC	118	29.09	20.91	20.91	29.09	0.00	0.00
GCC	119	29.11	20.89	20.89	29.11	0.00	0.00
GCC	120	29.13	20.88	20.87	29.13	0.00	0.00
GCC	121	29.05	20.94	20.95	29.06	0.00	0.00
GCC	122	29.08	20.92	20.92	29.08	0.02	0.00
GCC	123	29.10	20.90	20.90	29.10	0.00	0.00
GCC	124	29.07	20.92	20.93	29.07	0.00	0.00
GCC	125	29.10	20.90	20.90	29.09	0.00	0.00
GCC	126	29.09	20.90	20.91	29.10	0.00	0.00
GCC	127	29.09	20.92	20.93	29.06	0.00	0.00
GCC	128	29.09	20.91	20.91	29.09	0.03	0.00
GCC	129	29.08	20.93	20.92	29.06	0.00	0.00
GCC	130	29.10	20.90	20.90	29.10	0.00	0.00
GCC	131	29.03	20.98	20.98	29.02	0.00	0.00
GCC	132	29.11	20.89	20.90	29.10	0.00	0.00
GCC	133	29.03	20.98	20.97	29.02	0.00	0.00
GCC	134	29.03	20.99	20.97	29.01	0.00	0.00
GCC	135	29.06	20.94	20.94	29.06	0.00	0.00
GCC	136	29.02	20.98	20.97	29.03	0.00	0.00
GCC	137	29.06	20.94	20.95	29.05	0.00	0.00
GCC	138	29.14	20.86	20.87	29.13	0.00	0.00
GCC	139	29.10	20.90	20.90	29.10	0.00	0.00
GCC	140	29.15	20.85	20.86	29.14	0.00	0.00
GCC	141	29.12	20.88	20.88	29.12	0.06	0.00
GCC	142	29.19	20.81	20.81	29.19	0.00	0.00
GCC	143	29.21	20.80	20.79	29.20	0.00	0.00
GCC	144	29.27	20.73	20.72	29.27	0.00	0.00
GCC	145	29.13	20.88	20.87	29.12	0.00	0.00
GCC	146	29.56	20.43	20.43	29.58	0.00	0.00
GCC	147	30.06	19.95	19.95	30.04	0.00	0.00
GCC	148	29.39	20.61	20.61	29.38	0.03	0.00
GCC	149	29.81	20.20	20.19	29.80	0.00	0.00
GCC	150	29.21	20.80	20.79	29.20	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	35.06	28.59	19.96	16.39
GCT	2	27.59	18.04	22.21	32.15
GCT	3	26.64	22.92	15.87	34.57
GCT	4	28.12	21.49	17.39	33.00
GCT	5	29.61	20.23	19.74	30.42
GCT	6	28.30	20.12	19.10	32.48
GCT	7	29.51	19.32	20.61	30.57
GCT	8	26.90	21.83	17.97	33.30
GCT	9	27.18	21.16	19.27	32.39
GCT	10	28.07	21.31	20.48	30.14
GCT	11	28.32	21.28	20.36	30.04
GCT	12	28.76	21.06	20.54	29.64
GCT	13	28.49	21.32	20.43	29.76
GCT	14	28.40	21.47	20.52	29.60
GCT	15	28.40	21.47	20.55	29.58
GCT	16	28.42	21.44	20.71	29.44
GCT	17	28.32	21.50	20.75	29.43
GCT	18	28.49	21.42	20.80	29.30
GCT	19	28.38	21.41	20.82	29.39
GCT	20	28.41	21.51	20.90	29.18
GCT	21	28.56	21.42	20.76	29.26
GCT	22	28.59	21.41	20.62	29.38
GCT	23	28.51	21.33	20.60	29.56
GCT	24	28.71	21.13	20.64	29.52
GCT	25	28.52	21.37	20.49	29.61
GCT	26	28.51	21.22	20.66	29.61
GCT	27	28.73	21.12	20.63	29.52
GCT	28	28.70	21.13	20.70	29.48
GCT	29	28.54	21.22	20.66	29.57
GCT	30	28.70	21.08	20.75	29.47
GCT	31	28.59	21.26	20.66	29.49
GCT	32	28.64	21.27	20.66	29.43
GCT	33	28.84	21.18	20.60	29.38
GCT	34	28.74	21.19	20.62	29.46
GCT	35	28.63	21.23	20.61	29.53
GCT	36	28.91	21.01	20.71	29.37
GCT	37	28.97	21.09	20.68	29.26
GCT	38	28.83	21.08	20.74	29.35
GCT	39	28.76	21.06	20.76	29.43
GCT	40	28.78	21.14	20.65	29.42
GCT	41	28.55	21.22	20.69	29.54
GCT	42	28.90	21.04	20.70	29.37
GCT	43	28.76	21.10	20.67	29.47
GCT	44	28.75	21.11	20.67	29.47
GCT	45	28.82	21.03	20.69	29.46
GCT	46	28.81	21.10	20.65	29.45
GCT	47	28.86	21.06	20.68	29.41
GCT	48	29.01	20.92	20.81	29.26
GCT	49	28.84	21.07	20.69	29.40
GCT	50	28.77	21.00	20.80	29.43
GCT	51	28.85	21.08	20.74	29.32
GCT	52	28.84	21.02	20.76	29.38
GCT	53	28.70	21.14	20.73	29.43
GCT	54	29.01	20.86	20.76	29.37
GCT	55	28.80	21.06	20.73	29.41
GCT	56	28.84	20.97	20.76	29.44
GCT	57	28.92	21.01	20.73	29.35
GCT	58	28.90	21.08	20.67	29.35
GCT	59	28.85	21.05	20.70	29.41
GCT	60	29.00	20.95	20.84	29.21
GCT	61	28.78	21.10	20.70	29.42
GCT	62	28.89	21.01	20.74	29.36
GCT	63	28.92	21.05	20.66	29.37
GCT	64	28.96	20.98	20.67	29.39
GCT	65	28.92	20.97	20.72	29.39
GCT	66	29.10	20.80	20.86	29.25
GCT	67	28.91	20.98	20.73	29.37
GCT	68	28.91	20.97	20.78	29.35
GCT	69	29.06	20.87	20.82	29.25
GCT	70	29.09	20.93	20.74	29.24
GCT	71	28.90	21.00	20.80	29.30
GCT	72	29.14	20.86	20.81	29.19
GCT	73	28.94	21.05	20.68	29.33
GCT	74	29.03	20.88	20.80	29.29
GCT	75	29.06	20.94	20.76	29.24
GCT	76	29.03	20.89	20.75	29.33
GCT	77	28.93	20.99	20.81	29.27
GCT	78	29.13	20.85	20.89	29.13
GCT	79	29.01	21.06	20.76	29.17
GCT	80	29.00	20.93	20.86	29.20
GCT	81	29.10	21.00	20.77	29.14
GCT	82	29.08	20.95	20.76	29.21
GCT	83	29.01	20.97	20.79	29.23
GCT	84	29.25	20.81	20.87	29.07
GCT	85	29.08	20.97	20.80	29.15
GCT	86	28.98	20.87	20.82	29.34
GCT	87	29.08	20.86	20.81	29.24
GCT	88	29.13	20.91	20.82	29.14
GCT	89	28.99	20.97	20.83	29.21
GCT	90	29.20	20.78	20.96	29.07
GCT	91	29.08	20.96	20.83	29.14
GCT	92	29.06	20.88	20.94	29.12
GCT	93	29.12	20.88	20.93	29.07
GCT	94	29.11	20.91	20.76	29.22
GCT	95	29.05	20.91	20.83	29.21
GCT	96	29.32	20.79	20.84	29.05
GCT	97	29.14	20.92	20.82	29.12
GCT	98	29.13	20.84	20.87	29.16
GCT	99	29.26	20.83	20.87	29.04
GCT	100	29.27	20.88	20.88	28.97
GCT	101	29.05	20.93	20.86	29.16
GCT	102	29.30	20.75	20.94	29.01
GCT	103	29.16	20.87	20.89	29.08
GCT	104	29.15	20.84	20.94	29.08
GCT	105	29.30	20.83	20.91	28.95
GCT	106	29.21	20.88	20.89	29.02
GCT	107	29.19	20.79	20.93	29.09
GCT	108	29.43	20.69	21.01	28.86
GCT	109	29.24	20.89	20.88	28.99
GCT	110	29.24	20.76	20.94	29.07
GCT	111	29.28	20.86	20.99	28.86
GCT	112	29.27	20.81	20.98	28.95
GCT	113	29.15	20.89	20.91	29.05
GCT	114	29.37	20.70	21.00	28.94
GCT	115	29.29	20.85	20.98	28.89
GCT	116	29.30	20.78	21.00	28.92
GCT	117	29.31	20.72	21.04	28.92
GCT	118	29.19	20.88	20.94	28.99
GCT	119	29.21	20.77	21.01	29.01
GCT	120	29.48	20.66	21.09	28.77
GCT	121	29.26	20.89	21.01	28.84
GCT	122	29.19	20.82	21.03	28.96
GCT	123	29.28	20.82	20.98	28.92
GCT	124	29.33	20.80	21.05	28.82
GCT	125	29.29	20.77	21.04	28.90
GCT	126	29.38	20.73	21.08	28.81
GCT	127	29.23	20.86	20.99	28.93
GCT	128	29.28	20.75	21.07	28.90
GCT	129	29.28	20.78	21.08	28.86
GCT	130	29.38	20.72	21.08	28.82
GCT	131	29.22	20.82	21.13	28.82
GCT	132	29.47	20.67	21.12	28.75
GCT	133	29.28	20.85	21.10	28.77
GCT	134	29.22	20.82	21.13	28.83
GCT	135	29.43	20.71	21.17	28.69
GCT	136	29.41	20.80	21.15	28.64
GCT	137	29.38	20.79	21.10	28.73
GCT	138	29.64	20.59	21.15	28.63
GCT	139	29.47	20.71	21.10	28.72
GCT	140	29.69	20.55	21.16	28.60
GCT	141	29.65	20.66	21.10	28.59
GCT	142	29.70	20.57	21.05	28.69
GCT	143	29.73	20.43	21.16	28.67
GCT	144	30.05	20.33	21.12	28.49
GCT	145	29.56	20.47	21.29	28.69
GCT	146	30.95	20.09	20.77	28.19
GCT	147	32.55	19.56	20.34	27.55
GCT	148	31.88	19.18	22.04	26.89
GCT	149	31.03	18.81	21.58	28.58
GCT	150	30.57	20.44	21.16	27.84
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	25.82	24.19	24.17	25.81	0.00	0.00
FBC	2	29.99	20.02	19.99	30.00	0.00	0.00
FBC	3	30.65	19.36	19.35	30.65	0.00	0.00
FBC	4	30.58	19.43	19.41	30.58	0.00	0.00
FBC	5	30.03	19.97	19.96	30.03	0.00	0.00
FBC	6	30.47	19.53	19.54	30.46	0.12	0.00
FBC	7	30.10	19.89	19.90	30.11	0.00	0.00
FBC	8	30.15	19.86	19.85	30.14	0.00	0.00
FBC	9	29.82	20.18	20.17	29.82	0.00	0.00
FBC	10	29.14	20.87	20.86	29.13	0.00	0.00
FBC	11	29.21	20.80	20.80	29.19	0.00	0.00
FBC	12	29.21	20.79	20.79	29.21	0.00	0.00
FBC	13	29.13	20.87	20.88	29.13	0.00	0.00
FBC	14	29.01	21.00	21.00	28.99	0.00	0.00
FBC	15	28.99	21.02	21.01	28.98	0.00	0.00
FBC	16	28.93	21.08	21.07	28.92	0.00	0.00
FBC	17	28.89	21.11	21.11	28.89	0.00	0.00
FBC	18	28.90	21.12	21.10	28.88	0.00	0.00
FBC	19	28.89	21.11	21.11	28.89	0.00	0.00
FBC	20	28.80	21.22	21.21	28.78	0.00	0.00
FBC	21	28.89	21.10	21.11	28.90	0.00	0.00
FBC	22	28.97	21.03	21.03	28.97	0.00	0.00
FBC	23	29.01	20.99	20.98	29.01	0.00	0.00
FBC	24	29.10	20.91	20.90	29.10	0.00	0.00
FBC	25	29.05	20.96	20.95	29.04	0.00	0.00
FBC	26	29.05	20.96	20.95	29.04	0.00	0.00
FBC	27	29.12	20.89	20.89	29.09	0.00	0.00
FBC	28	29.06	20.93	20.95	29.06	0.00	0.00
FBC	29	29.04	20.97	20.96	29.03	0.00	0.00
FBC	30	29.05	20.95	20.94	29.05	0.00	0.00
FBC	31	29.01	21.01	20.98	29.00	0.00	0.00
FBC	32	29.00	21.00	21.01	29.00	0.00	0.00
FBC	33	29.07	20.91	20.94	29.07	0.00	0.00
FBC	34	29.06	20.94	20.94	29.06	0.00	0.00
FBC	35	29.06	20.97	20.94	29.03	0.00	0.00
FBC	36	29.12	20.90	20.89	29.09	0.00	0.00
FBC	37	29.08	20.91	20.93	29.07	0.00	0.00
FBC	38	29.06	20.95	20.95	29.05	0.00	0.00
FBC	39	29.05	20.95	20.95	29.05	0.00	0.00
FBC	40	29.06	20.93	20.94	29.06	0.00	0.00
FBC	41	29.01	20.98	20.99	29.02	0.00	0.00
FBC	42	29.11	20.90	20.90	29.10	0.00	0.00
FBC	43	29.09	20.92	20.91	29.08	0.00	0.00
FBC	44	29.08	20.93	20.91	29.07	0.00	0.00
FBC	45	29.13	20.90	20.88	29.10	0.00	0.00
FBC	46	29.11	20.89	20.89	29.10	0.00	0.00
FBC	47	29.12	20.89	20.89	29.10	0.00	0.00
FBC	48	29.11	20.89	20.88	29.12	0.00	0.00
FBC	49	29.09	20.91	20.90	29.09	0.00	0.00
FBC	50	29.08	20.93	20.92	29.07	0.00	0.00
FBC	51	29.07	20.93	20.94	29.06	0.00	0.00
FBC	52	29.09	20.91	20.92	29.08	0.00	0.00
FBC	53	29.05	20.96	20.96	29.03	0.00	0.00
FBC	54	29.16	20.84	20.84	29.16	0.00	0.00
FBC	55	29.08	20.93	20.92	29.07	0.00	0.00
FBC	56	29.12	20.89	20.88	29.11	0.00	0.00
FBC	57	29.11	20.90	20.89	29.10	0.00	0.00
FBC	58	29.08	20.91	20.91	29.10	0.00	0.00
FBC	59	29.09	20.90	20.91	29.10	0.00	0.00
FBC	60	29.08	20.93	20.93	29.07	0.00	0.00
FBC	61	29.08	20.94	20.92	29.06	0.00	0.00
FBC	62	29.09	20.91	20.90	29.10	0.00	0.00
FBC	63	29.12	20.89	20.87	29.12	0.00	0.00
FBC	64	29.15	20.86	20.85	29.15	0.00	0.00
FBC	65	29.14	20.86	20.87	29.14	0.00	0.00
FBC	66	29.15	20.86	20.85	29.14	0.06	0.00
FBC	67	29.13	20.88	20.87	29.12	0.00	0.00
FBC	68	29.10	20.90	20.88	29.11	0.00	0.00
FBC	69	29.14	20.86	20.87	29.14	0.00	0.00
FBC	70	29.15	20.85	20.86	29.14	0.00	0.00
FBC	71	29.09	20.92	20.92	29.08	0.00	0.00
FBC	72	29.16	20.85	20.85	29.14	0.00	0.00
FBC	73	29.12	20.89	20.88	29.12	0.00	0.00
FBC	74	29.15	20.85	20.85	29.14	0.00	0.00
FBC	75	29.14	20.86	20.85	29.15	0.00	0.00
FBC	76	29.18	20.82	20.82	29.17	0.00	0.00
FBC	77	29.09	20.91	20.89	29.10	0.00	0.00
FBC	78	29.12	20.88	20.87	29.13	0.00	0.00
FBC	79	29.09	20.92	20.91	29.08	0.00	0.00
FBC	80	29.10	20.90	20.89	29.10	0.00	0.00
FBC	81	29.11	20.89	20.88	29.12	0.00	0.00
FBC	82	29.15	20.86	20.85	29.15	0.00	0.00
FBC	83	29.14	20.87	20.87	29.12	0.00	0.00
FBC	84	29.17	20.83	20.83	29.18	0.00	0.00
FBC	85	29.13	20.88	20.87	29.12	0.00	0.00
FBC	86	29.17	20.83	20.83	29.17	0.00	0.00
FBC	87	29.17	20.83	20.82	29.18	0.00	0.00
FBC	88	29.15	20.85	20.85	29.15	0.00	0.00
FBC	89	29.12	20.89	20.88	29.12	0.00	0.00
FBC	90	29.15	20.84	20.85	29.15	0.00	0.00
FBC	91	29.12	20.89	20.87	29.13	0.00	0.00
FBC	92	29.11	20.90	20.89	29.11	0.00	0.00
FBC	93	29.12	20.88	20.89	29.11	0.00	0.00
FBC	94	29.19	20.81	20.82	29.19	0.00	0.00
FBC	95	29.17	20.85	20.83	29.16	0.00	0.00
FBC	96	29.21	20.80	20.78	29.21	0.00	0.00
FBC	97	29.17	20.84	20.84	29.16	0.00	0.00
FBC	98	29.17	20.83	20.83	29.18	0.00	0.00
FBC	99	29.18	20.82	20.82	29.18	0.00	0.00
